OrderID,CustomerID,OrderDate,ShipDate,DeliveryStatus,City,Amount,Category
ORD00890,CUST1637,2024-04-17,2024-04-21,Cancelled,Bengaluru,1578.06,Grocery
ORD00891,CUST8603,2024-04-02,2024-04-09,Delayed,Chennai,1515.07,Fashion
ORD00892,CUST3965,2024-04-07,2024-04-16,Delivered,Mumbai,3807.36,Fashion
ORD00893,CUST8281,2024-04-15,2024-04-17,Delivered,Chennai,3829.78,Electronics
ORD00894,CUST2134,2024-04-07,2024-04-11,Delayed,Mumbai,1285.55,Electronics
ORD00895,CUST1436,2024-04-21,2024-04-25,Delayed,Hyderabad,1792.09,Fashion
ORD00896,CUST3858,2024-04-11,2024-04-18,Delivered,Bengaluru,2638.0,Fashion
ORD00897,CUST3231,2024-04-21,2024-04-24,Delayed,Chennai,3342.83,Fashion
ORD00898,CUST9043,2024-04-28,2024-05-01,Delivered,Chennai,1475.6,Fashion
ORD00899,CUST6398,2024-04-03,2024-04-04,Delivered,Chennai,849.01,Electronics
ORD00900,CUST6993,2024-04-19,2024-04-28,Delivered,Mumbai,2298.75,Grocery
ORD00901,CUST7388,2024-05-01,2024-05-03,Delivered,Hyderabad,3035.39,Fashion
ORD00902,CUST6153,2024-04-11,2024-04-19,Delivered,Delhi,2562.76,Grocery
ORD00903,CUST5866,2024-04-27,2024-05-03,Delivered,Mumbai,1914.05,Fashion
ORD00904,CUST8979,2024-04-05,2024-04-10,Delivered,Hyderabad,939.22,Fashion
ORD00905,CUST9804,2024-04-08,2024-04-11,Delivered,Chennai,4807.71,Fashion
ORD00906,CUST8069,2024-05-01,2024-05-03,Delivered,Bengaluru,4319.96,Fashion
ORD00907,CUST3361,2024-04-03,2024-04-08,Cancelled,Hyderabad,4956.14,Grocery
ORD00908,CUST1752,2024-04-05,2024-04-06,Delivered,Bengaluru,2303.33,Electronics
ORD00909,CUST9515,2024-04-08,2024-04-10,Delivered,Chennai,4425.38,Fashion
ORD00910,CUST7678,2024-04-28,2024-05-04,Delivered,Delhi,1039.96,Fashion
ORD00911,CUST2270,2024-04-24,2024-04-30,Delivered,Bengaluru,2788.37,Electronics
ORD00912,CUST9660,2024-04-14,2024-04-18,Delivered,Bengaluru,2859.15,Grocery
ORD00913,CUST8749,2024-04-18,2024-04-20,Delivered,Mumbai,1319.13,Electronics
ORD00914,CUST6139,2024-04-18,2024-04-28,Delivered,Chennai,3765.42,Electronics
ORD00915,CUST6185,2024-04-30,2024-05-02,Cancelled,Delhi,4752.81,Electronics
ORD00916,CUST3569,2024-04-08,2024-04-12,Delivered,Delhi,3873.86,Fashion
ORD00917,CUST8050,2024-04-21,2024-05-01,Delivered,Bengaluru,2005.18,Grocery
ORD00918,CUST4106,2024-04-01,2024-04-08,Delivered,Hyderabad,4154.63,Grocery
ORD00919,CUST2721,2024-04-24,2024-05-03,Delivered,Bengaluru,4920.76,Electronics
ORD00920,CUST5317,2024-04-17,2024-04-22,Delayed,Bengaluru,3266.93,Grocery
ORD00921,CUST3692,2024-04-15,2024-04-16,Delayed,Bengaluru,4183.35,Electronics
ORD00922,CUST1272,2024-04-07,2024-04-16,Delivered,Mumbai,4801.39,Grocery
ORD00923,CUST3726,2024-04-29,2024-05-07,Delivered,Bengaluru,1339.56,Fashion
ORD00924,CUST3132,2024-04-14,2024-04-17,Delivered,Mumbai,2421.49,Fashion
ORD00925,CUST7484,2024-04-27,2024-05-04,Delayed,Mumbai,1556.63,Electronics
ORD00926,CUST5607,2024-04-23,2024-05-02,Delivered,Hyderabad,2629.38,Grocery
ORD00927,CUST4178,2024-04-12,2024-04-22,Delivered,Mumbai,4633.02,Electronics
ORD00928,CUST7150,2024-04-02,2024-04-10,Delivered,Mumbai,2178.7,Electronics
ORD00929,CUST3789,2024-04-16,2024-04-22,Delivered,Chennai,3212.91,Fashion
ORD00930,CUST6016,2024-04-13,2024-04-23,Delivered,Hyderabad,1677.75,Electronics
ORD00931,CUST5447,2024-04-21,2024-04-29,Delivered,Bengaluru,1654.36,Electronics
ORD00932,CUST3564,2024-04-22,2024-04-24,Delivered,Delhi,4299.0,Electronics
ORD00933,CUST6006,2024-04-14,2024-04-21,Delayed,Hyderabad,1618.74,Electronics
ORD00934,CUST1350,2024-04-17,2024-04-18,Delivered,Bengaluru,4867.04,Fashion
ORD00935,CUST7820,2024-04-27,2024-04-28,Delivered,Hyderabad,3584.75,Electronics
ORD00936,CUST3091,2024-04-29,2024-05-05,Delayed,Hyderabad,597.4,Grocery
ORD00937,CUST9142,2024-04-18,2024-04-26,Delayed,Bengaluru,710.32,Electronics
ORD00938,CUST3866,2024-04-23,2024-04-29,Delayed,Mumbai,1908.61,Fashion
ORD00939,CUST1022,2024-04-12,2024-04-18,Delivered,Bengaluru,4460.42,Fashion
ORD00940,CUST3981,2024-04-24,2024-04-30,Delivered,Mumbai,2059.28,Grocery
ORD00941,CUST9190,2024-04-25,2024-05-01,Delivered,Delhi,2864.67,Fashion
ORD00942,CUST7924,2024-04-14,2024-04-23,Delayed,Hyderabad,2496.99,Electronics
ORD00943,CUST1998,2024-04-15,2024-04-25,Delivered,Mumbai,677.94,Electronics
ORD00944,CUST3303,2024-05-01,2024-05-10,Delayed,Hyderabad,3238.66,Electronics
ORD00945,CUST7833,2024-04-12,2024-04-22,Delivered,Chennai,1170.27,Electronics
ORD00946,CUST9374,2024-04-20,2024-04-25,Delivered,Delhi,4432.28,Grocery
ORD00947,CUST3870,2024-04-05,2024-04-13,Delivered,Bengaluru,4053.36,Electronics
ORD00948,CUST5469,2024-04-09,2024-04-16,Delivered,Delhi,2712.98,Fashion
ORD00949,CUST1857,2024-05-01,2024-05-04,Delivered,Mumbai,3364.75,Grocery
ORD00950,CUST9277,2024-04-26,2024-05-06,Delivered,Delhi,943.55,Fashion
ORD00951,CUST5557,2024-04-09,2024-04-11,Delivered,Bengaluru,2956.56,Electronics
ORD00952,CUST9720,2024-04-17,2024-04-22,Delivered,Bengaluru,2667.34,Grocery
ORD00953,CUST6267,2024-04-11,2024-04-13,Delivered,Bengaluru,3407.19,Grocery
ORD00954,CUST7618,2024-04-16,2024-04-25,Delivered,Delhi,3276.93,Electronics
ORD00955,CUST8203,2024-04-23,2024-04-27,Delivered,Delhi,3595.85,Fashion
ORD00956,CUST6602,2024-04-19,2024-04-27,Delivered,Mumbai,618.5,Fashion
ORD00957,CUST4762,2024-04-06,2024-04-16,Delivered,Hyderabad,3619.66,Electronics
ORD00958,CUST5642,2024-04-16,2024-04-23,Delivered,Bengaluru,2889.22,Fashion
ORD00959,CUST7027,2024-04-30,2024-05-05,Delivered,Bengaluru,4719.17,Electronics
ORD00960,CUST1062,2024-04-22,2024-04-23,Delivered,Mumbai,4151.37,Grocery
ORD00961,CUST5733,2024-04-30,2024-05-09,Delayed,Hyderabad,4864.88,Grocery
ORD00962,CUST6452,2024-04-19,2024-04-27,Delivered,Mumbai,4253.59,Electronics
ORD00963,CUST8175,2024-04-14,2024-04-17,Delivered,Mumbai,2974.22,Electronics
ORD00964,CUST6976,2024-04-05,2024-04-13,Delivered,Delhi,4627.0,Grocery
ORD00965,CUST4096,2024-05-01,2024-05-09,Delivered,Bengaluru,4979.19,Fashion
ORD00966,CUST2436,2024-04-24,2024-04-26,Delivered,Mumbai,4971.41,Electronics
ORD00967,CUST1595,2024-04-30,2024-05-01,Delivered,Delhi,4693.15,Grocery
ORD00968,CUST5162,2024-04-12,2024-04-17,Delivered,Mumbai,2691.7,Fashion
ORD00969,CUST2905,2024-04-05,2024-04-12,Delayed,Delhi,3160.2,Fashion
ORD00970,CUST7315,2024-04-09,2024-04-14,Delivered,Mumbai,2939.37,Electronics
ORD00971,CUST8121,2024-04-08,2024-04-11,Delivered,Bengaluru,3131.23,Fashion
ORD00972,CUST9497,2024-04-25,2024-05-04,Delivered,Bengaluru,4311.05,Grocery
ORD00973,CUST3988,2024-04-24,2024-05-04,Delivered,Delhi,4527.59,Electronics
ORD00974,CUST3155,2024-04-23,2024-04-27,Delivered,Delhi,2571.12,Fashion
ORD00975,CUST6706,2024-04-01,2024-04-06,Delivered,Delhi,4501.34,Electronics
ORD00976,CUST2344,2024-04-28,2024-05-07,Delayed,Bengaluru,3164.26,Electronics
ORD00977,CUST7658,2024-04-30,2024-05-04,Delivered,Hyderabad,4236.08,Fashion
ORD00978,CUST2973,2024-04-26,2024-05-03,Delivered,Mumbai,3260.29,Fashion
ORD00979,CUST6079,2024-04-09,2024-04-10,Delivered,Delhi,2232.58,Electronics
ORD00980,CUST2282,2024-04-18,2024-04-22,Delivered,Hyderabad,2011.49,Fashion
ORD00981,CUST6945,2024-04-21,2024-04-30,Cancelled,Hyderabad,1077.94,Grocery
ORD00982,CUST6060,2024-04-18,2024-04-21,Delayed,Hyderabad,777.55,Fashion
ORD00983,CUST2699,2024-04-06,2024-04-15,Delayed,Delhi,4261.75,Electronics
ORD00984,CUST2770,2024-04-09,2024-04-18,Delivered,Chennai,1859.5,Grocery
ORD00985,CUST1176,2024-04-03,2024-04-09,Delivered,Chennai,2917.67,Grocery
ORD00986,CUST4753,2024-05-01,2024-05-08,Cancelled,Hyderabad,1713.96,Grocery
ORD00987,CUST7242,2024-04-23,2024-04-24,Cancelled,Bengaluru,2014.78,Fashion
ORD00988,CUST1610,2024-04-11,2024-04-13,Delivered,Delhi,1520.08,Grocery
ORD00989,CUST8977,2024-05-01,2024-05-06,Delivered,Chennai,4534.27,Electronics
ORD00990,CUST8041,2024-04-23,2024-04-24,Delivered,Delhi,4891.68,Fashion
ORD00991,CUST2442,2024-04-03,2024-04-11,Delivered,Mumbai,957.66,Electronics
ORD00992,CUST5614,2024-04-09,2024-04-17,Delayed,Bengaluru,2981.99,Electronics
ORD00993,CUST6894,2024-04-03,2024-04-07,Delivered,Delhi,2459.13,Grocery
ORD00994,CUST2981,2024-04-07,2024-04-17,Delivered,Mumbai,3923.75,Fashion
ORD00995,CUST1532,2024-04-10,2024-04-16,Delivered,Chennai,4461.26,Grocery
ORD00996,CUST7447,2024-04-16,2024-04-18,Delivered,Hyderabad,1428.79,Grocery
ORD00997,CUST5670,2024-04-13,2024-04-18,Delivered,Mumbai,1173.26,Grocery
ORD00998,CUST8526,2024-04-27,2024-05-03,Delivered,Hyderabad,3481.1,Electronics
ORD00999,CUST7012,2024-04-19,2024-04-29,Delivered,Mumbai,1913.29,Electronics
ORD01000,CUST6424,2024-04-28,2024-04-29,Delayed,Mumbai,2662.67,Fashion
ORD01001,CUST1930,2024-04-11,2024-04-15,Delivered,Bengaluru,1058.91,Grocery
ORD01002,CUST2323,2024-04-16,2024-04-21,Delivered,Bengaluru,2351.31,Electronics
ORD01003,CUST7740,2024-04-18,2024-04-27,Delayed,Mumbai,2293.96,Electronics
ORD01004,CUST3066,2024-04-24,2024-05-01,Delayed,Mumbai,2425.13,Electronics
ORD01005,CUST3678,2024-04-07,2024-04-14,Delivered,Mumbai,769.02,Grocery
ORD01006,CUST3173,2024-04-01,2024-04-04,Delivered,Delhi,2061.98,Fashion
ORD01007,CUST6000,2024-04-28,2024-05-08,Delivered,Bengaluru,4897.34,Fashion
ORD01008,CUST8823,2024-04-21,2024-04-24,Delivered,Hyderabad,1355.13,Electronics
ORD01009,CUST4265,2024-04-10,2024-04-15,Delivered,Mumbai,1592.32,Electronics
ORD01010,CUST2297,2024-04-06,2024-04-09,Delayed,Chennai,3768.3,Grocery
ORD01011,CUST1846,2024-04-22,2024-04-23,Delayed,Bengaluru,2562.13,Grocery
ORD01012,CUST5440,2024-04-05,2024-04-08,Delivered,Mumbai,4387.35,Grocery
ORD01013,CUST5133,2024-04-06,2024-04-15,Delivered,Delhi,1117.34,Fashion
ORD01014,CUST6026,2024-04-28,2024-05-08,Delivered,Chennai,678.4,Grocery
ORD01015,CUST2543,2024-04-29,2024-05-08,Cancelled,Chennai,4087.6,Grocery
ORD01016,CUST6807,2024-04-14,2024-04-16,Delivered,Bengaluru,4456.79,Electronics
ORD01017,CUST4627,2024-04-19,2024-04-29,Delivered,Hyderabad,2021.7,Electronics
ORD01018,CUST9416,2024-04-02,2024-04-12,Delivered,Mumbai,2379.68,Grocery
ORD01019,CUST3772,2024-04-23,2024-04-24,Cancelled,Mumbai,4990.15,Fashion
ORD01020,CUST2001,2024-04-12,2024-04-13,Delayed,Hyderabad,1816.34,Grocery
ORD01021,CUST6433,2024-04-05,2024-04-12,Delivered,Bengaluru,2992.31,Electronics
ORD01022,CUST7313,2024-04-04,2024-04-09,Delivered,Mumbai,900.57,Fashion
ORD01023,CUST6006,2024-04-12,2024-04-16,Delivered,Delhi,858.55,Fashion
ORD01024,CUST7307,2024-04-14,2024-04-21,Delivered,Hyderabad,2050.75,Grocery
ORD01025,CUST5536,2024-04-01,2024-04-11,Delayed,Chennai,2107.22,Fashion
ORD01026,CUST6330,2024-04-05,2024-04-07,Delivered,Bengaluru,4348.32,Fashion
ORD01027,CUST9450,2024-04-23,2024-05-01,Delivered,Bengaluru,4488.4,Grocery
ORD01028,CUST3542,2024-05-01,2024-05-06,Delayed,Mumbai,1076.01,Electronics
ORD01029,CUST3737,2024-04-13,2024-04-19,Delayed,Hyderabad,1638.6,Grocery
ORD01030,CUST1467,2024-04-04,2024-04-14,Delivered,Chennai,2838.93,Grocery
ORD01031,CUST7187,2024-04-29,2024-04-30,Delivered,Bengaluru,1515.22,Electronics
ORD01032,CUST4901,2024-04-23,2024-04-29,Cancelled,Bengaluru,3169.66,Electronics
ORD01033,CUST4213,2024-04-03,2024-04-06,Delivered,Chennai,874.28,Grocery
ORD01034,CUST7201,2024-04-26,2024-05-06,Delivered,Delhi,4802.77,Fashion
ORD01035,CUST6402,2024-04-22,2024-05-02,Delayed,Hyderabad,3571.62,Fashion
ORD01036,CUST6783,2024-04-15,2024-04-19,Delivered,Hyderabad,1902.24,Grocery
ORD01037,CUST3085,2024-04-12,2024-04-18,Delivered,Bengaluru,2334.78,Grocery
ORD01038,CUST3049,2024-04-05,2024-04-08,Delivered,Delhi,1034.15,Electronics
ORD01039,CUST4591,2024-04-16,2024-04-18,Cancelled,Chennai,2506.01,Electronics
ORD01040,CUST5274,2024-04-04,2024-04-10,Delivered,Hyderabad,1744.71,Grocery
ORD01041,CUST5429,2024-04-02,2024-04-06,Delivered,Mumbai,838.64,Grocery
ORD01042,CUST4264,2024-04-21,2024-04-27,Delivered,Hyderabad,1920.82,Electronics
ORD01043,CUST7498,2024-04-08,2024-04-14,Delivered,Bengaluru,2217.72,Fashion
ORD01044,CUST1307,2024-04-11,2024-04-12,Delivered,Bengaluru,2401.52,Electronics
ORD01045,CUST8899,2024-04-17,2024-04-25,Delivered,Chennai,4499.54,Grocery
ORD01046,CUST3754,2024-04-06,2024-04-15,Delivered,Chennai,3948.52,Fashion
ORD01047,CUST1430,2024-04-28,2024-05-06,Cancelled,Mumbai,1705.01,Grocery
ORD01048,CUST5344,2024-04-02,2024-04-03,Delivered,Bengaluru,1154.44,Fashion
ORD01049,CUST7048,2024-04-29,2024-05-04,Delivered,Hyderabad,1341.44,Electronics
ORD01050,CUST3877,2024-04-08,2024-04-10,Delivered,Bengaluru,1218.36,Electronics
ORD01051,CUST9195,2024-04-30,2024-05-06,Delivered,Mumbai,1141.69,Grocery
ORD01052,CUST1900,2024-04-10,2024-04-11,Delivered,Mumbai,3042.55,Fashion
ORD01053,CUST5482,2024-04-01,2024-04-06,Delivered,Hyderabad,1476.98,Grocery
ORD01054,CUST3182,2024-04-02,2024-04-12,Delivered,Bengaluru,4312.1,Fashion
ORD01055,CUST8362,2024-04-21,2024-04-30,Delivered,Chennai,3828.88,Fashion
ORD01056,CUST1249,2024-04-08,2024-04-12,Delivered,Chennai,4759.07,Fashion
ORD01057,CUST1680,2024-04-16,2024-04-18,Delivered,Delhi,2480.58,Grocery
ORD01058,CUST4462,2024-04-27,2024-05-06,Delivered,Bengaluru,1535.74,Electronics
ORD01059,CUST7278,2024-04-23,2024-04-26,Delayed,Mumbai,2112.86,Grocery
ORD01060,CUST4985,2024-04-16,2024-04-19,Delayed,Hyderabad,732.34,Electronics
ORD01061,CUST4142,2024-04-28,2024-05-04,Delayed,Chennai,3350.9,Grocery
ORD01062,CUST4199,2024-04-22,2024-04-29,Delivered,Chennai,3873.56,Grocery
ORD01063,CUST3791,2024-04-26,2024-04-29,Delivered,Chennai,731.34,Electronics
ORD01064,CUST2463,2024-04-07,2024-04-17,Delivered,Bengaluru,1230.24,Electronics
ORD01065,CUST7931,2024-04-03,2024-04-08,Delivered,Hyderabad,2811.67,Electronics
ORD01066,CUST7919,2024-04-22,2024-04-29,Delivered,Mumbai,1316.29,Grocery
ORD01067,CUST6603,2024-04-11,2024-04-14,Cancelled,Bengaluru,2391.22,Fashion
ORD01068,CUST2569,2024-04-04,2024-04-11,Delayed,Hyderabad,2644.03,Grocery
ORD01069,CUST3361,2024-04-15,2024-04-24,Delivered,Hyderabad,4460.47,Electronics
ORD01070,CUST9556,2024-04-16,2024-04-25,Delivered,Chennai,4069.89,Fashion
ORD01071,CUST2397,2024-04-29,2024-05-05,Delivered,Bengaluru,4413.64,Grocery
ORD01072,CUST1426,2024-04-21,2024-04-30,Cancelled,Hyderabad,2021.75,Electronics
ORD01073,CUST2393,2024-04-27,2024-05-04,Delivered,Delhi,3569.46,Electronics
ORD01074,CUST4216,2024-04-02,2024-04-10,Delivered,Chennai,522.07,Electronics
ORD01075,CUST8047,2024-05-01,2024-05-10,Cancelled,Bengaluru,3227.34,Electronics
ORD01076,CUST7602,2024-04-01,2024-04-03,Delivered,Hyderabad,3046.58,Fashion
ORD01077,CUST1866,2024-04-15,2024-04-21,Delivered,Mumbai,1682.22,Grocery
ORD01078,CUST1905,2024-04-22,2024-04-26,Delayed,Delhi,2530.57,Electronics
ORD01079,CUST7211,2024-04-26,2024-04-28,Delivered,Chennai,1918.35,Fashion
ORD01080,CUST8455,2024-04-29,2024-05-03,Delivered,Chennai,2894.59,Grocery
ORD01081,CUST7432,2024-04-30,2024-05-10,Delivered,Chennai,1695.35,Grocery
ORD01082,CUST6928,2024-04-28,2024-05-03,Cancelled,Bengaluru,3796.44,Fashion
ORD01083,CUST5036,2024-04-10,2024-04-13,Delivered,Mumbai,4582.71,Fashion
ORD01084,CUST5071,2024-04-08,2024-04-14,Delivered,Bengaluru,4983.8,Grocery
ORD01085,CUST7136,2024-04-02,2024-04-03,Delivered,Chennai,3208.57,Grocery
ORD01086,CUST5388,2024-04-19,2024-04-26,Delivered,Bengaluru,1626.16,Grocery
ORD01087,CUST2658,2024-04-02,2024-04-10,Delayed,Hyderabad,4028.06,Electronics
ORD01088,CUST2313,2024-04-15,2024-04-17,Delivered,Delhi,1314.99,Grocery
ORD01089,CUST5010,2024-04-29,2024-05-08,Delivered,Mumbai,3487.79,Electronics
ORD01090,CUST9417,2024-04-12,2024-04-18,Delayed,Mumbai,4316.63,Fashion
ORD01091,CUST4898,2024-04-22,2024-04-23,Delivered,Bengaluru,3721.92,Electronics
ORD01092,CUST7560,2024-04-04,2024-04-06,Delivered,Delhi,1525.68,Fashion
ORD01093,CUST6435,2024-04-16,2024-04-17,Delivered,Bengaluru,2955.72,Fashion
ORD01094,CUST7028,2024-04-24,2024-05-03,Delivered,Delhi,2640.85,Electronics
ORD01095,CUST6975,2024-04-21,2024-04-25,Cancelled,Delhi,4369.98,Grocery
ORD01096,CUST8020,2024-04-27,2024-04-30,Delivered,Mumbai,3076.9,Electronics
ORD01097,CUST6705,2024-04-08,2024-04-14,Delivered,Hyderabad,2737.69,Fashion
ORD01098,CUST2695,2024-04-25,2024-04-27,Delivered,Bengaluru,2177.46,Electronics
ORD01099,CUST8371,2024-04-11,2024-04-13,Delivered,Bengaluru,2277.85,Grocery
ORD01100,CUST3850,2024-04-07,2024-04-09,Delivered,Bengaluru,3018.08,Electronics
ORD01101,CUST3482,2024-04-14,2024-04-15,Delayed,Delhi,1595.84,Electronics
ORD01102,CUST2638,2024-04-29,2024-05-08,Delivered,Delhi,4260.52,Fashion
ORD01103,CUST3176,2024-04-01,2024-04-04,Delivered,Mumbai,3462.48,Grocery
ORD01104,CUST8868,2024-05-01,2024-05-11,Delivered,Chennai,2307.48,Grocery
ORD01105,CUST8866,2024-04-24,2024-04-30,Delivered,Delhi,4867.15,Fashion
ORD01106,CUST7912,2024-04-04,2024-04-13,Delivered,Hyderabad,4425.35,Grocery
ORD01107,CUST6626,2024-04-17,2024-04-19,Delivered,Mumbai,604.74,Grocery
ORD01108,CUST1081,2024-04-28,2024-05-08,Delivered,Chennai,1744.74,Electronics
ORD01109,CUST4852,2024-04-20,2024-04-22,Cancelled,Mumbai,2570.07,Electronics
ORD01110,CUST8292,2024-04-25,2024-04-28,Delivered,Chennai,1507.73,Electronics
ORD01111,CUST9113,2024-04-16,2024-04-20,Delivered,Delhi,2092.07,Electronics
ORD01112,CUST1905,2024-04-28,2024-05-04,Delayed,Chennai,4602.26,Electronics
ORD01113,CUST9438,2024-04-14,2024-04-16,Delivered,Mumbai,4033.71,Grocery
ORD01114,CUST3754,2024-04-06,2024-04-11,Delivered,Bengaluru,3466.53,Fashion
ORD01115,CUST9188,2024-04-12,2024-04-18,Delivered,Mumbai,4683.81,Grocery
ORD01116,CUST8318,2024-05-01,2024-05-04,Delivered,Chennai,4587.81,Fashion
ORD01117,CUST6797,2024-04-21,2024-04-30,Delayed,Hyderabad,1111.99,Grocery
ORD01118,CUST6550,2024-04-11,2024-04-20,Delayed,Bengaluru,2466.87,Grocery
ORD01119,CUST2594,2024-04-23,2024-05-01,Delivered,Delhi,4499.62,Fashion
ORD01120,CUST1347,2024-04-04,2024-04-14,Delivered,Delhi,2889.27,Electronics
ORD01121,CUST6385,2024-04-25,2024-04-27,Delayed,Delhi,4353.93,Grocery
ORD01122,CUST4463,2024-04-08,2024-04-12,Delayed,Delhi,2647.98,Electronics
ORD01123,CUST5185,2024-04-10,2024-04-17,Delivered,Delhi,4498.47,Grocery
ORD01124,CUST5172,2024-04-09,2024-04-11,Delivered,Delhi,2075.61,Grocery
ORD01125,CUST2859,2024-04-10,2024-04-11,Cancelled,Delhi,4921.64,Grocery
ORD01126,CUST6712,2024-04-09,2024-04-19,Delivered,Mumbai,1638.51,Grocery
ORD01127,CUST3224,2024-04-04,2024-04-12,Delivered,Mumbai,1930.16,Fashion
ORD01128,CUST2874,2024-04-17,2024-04-24,Delivered,Mumbai,3600.43,Grocery
ORD01129,CUST4756,2024-04-18,2024-04-21,Delivered,Bengaluru,2461.17,Grocery
ORD01130,CUST8163,2024-04-08,2024-04-17,Delivered,Chennai,2458.74,Electronics
ORD01131,CUST9781,2024-04-18,2024-04-22,Delayed,Mumbai,1725.3,Fashion
ORD01132,CUST6420,2024-04-11,2024-04-19,Delivered,Hyderabad,1320.55,Fashion
ORD01133,CUST1168,2024-04-02,2024-04-03,Delivered,Hyderabad,4801.02,Grocery
ORD01134,CUST9802,2024-04-09,2024-04-19,Delayed,Delhi,4226.38,Electronics
ORD01135,CUST3679,2024-04-04,2024-04-12,Delivered,Delhi,1405.25,Electronics
ORD01136,CUST5691,2024-04-21,2024-04-27,Delayed,Chennai,4312.72,Fashion
ORD01137,CUST9017,2024-04-15,2024-04-18,Delayed,Bengaluru,2431.98,Electronics
ORD01138,CUST8878,2024-04-12,2024-04-19,Delayed,Mumbai,3118.44,Grocery
ORD01139,CUST2815,2024-04-23,2024-04-26,Cancelled,Hyderabad,3944.13,Grocery
ORD01140,CUST6996,2024-04-12,2024-04-18,Delivered,Delhi,588.05,Electronics
ORD01141,CUST1085,2024-04-29,2024-05-06,Delivered,Hyderabad,1021.24,Fashion
ORD01142,CUST9399,2024-04-03,2024-04-04,Delivered,Delhi,3799.77,Fashion
ORD01143,CUST6730,2024-04-21,2024-04-27,Delayed,Hyderabad,1153.01,Fashion
ORD01144,CUST7384,2024-04-24,2024-05-02,Delivered,Bengaluru,1050.44,Fashion
ORD01145,CUST6844,2024-04-19,2024-04-26,Cancelled,Mumbai,560.11,Grocery
ORD01146,CUST8267,2024-04-10,2024-04-12,Delivered,Chennai,854.9,Grocery
ORD01147,CUST3470,2024-04-23,2024-04-27,Delivered,Hyderabad,2440.76,Electronics
ORD01148,CUST3920,2024-04-08,2024-04-14,Delivered,Bengaluru,2525.82,Electronics
ORD01149,CUST8531,2024-04-04,2024-04-05,Delayed,Delhi,4329.92,Fashion
ORD01150,CUST6809,2024-04-09,2024-04-16,Delivered,Delhi,1661.6,Grocery
ORD01151,CUST7219,2024-04-12,2024-04-18,Delivered,Bengaluru,4786.61,Grocery
ORD01152,CUST3008,2024-04-25,2024-04-29,Delivered,Delhi,2829.48,Grocery
ORD01153,CUST1645,2024-04-05,2024-04-13,Delivered,Chennai,3673.22,Electronics
ORD01154,CUST3251,2024-04-11,2024-04-17,Delivered,Hyderabad,971.39,Fashion
ORD01155,CUST8802,2024-04-07,2024-04-12,Delayed,Mumbai,3862.27,Fashion
ORD01156,CUST6471,2024-04-19,2024-04-28,Delayed,Chennai,708.86,Grocery
ORD01157,CUST9411,2024-04-10,2024-04-18,Delivered,Mumbai,2900.47,Fashion
ORD01158,CUST4431,2024-04-08,2024-04-11,Delivered,Mumbai,1553.1,Grocery
ORD01159,CUST7994,2024-04-11,2024-04-15,Delivered,Mumbai,1123.59,Electronics
ORD01160,CUST9955,2024-04-24,2024-05-03,Delivered,Hyderabad,838.7,Fashion
ORD01161,CUST8159,2024-04-11,2024-04-15,Delayed,Hyderabad,3927.48,Grocery
ORD01162,CUST5326,2024-04-10,2024-04-12,Delayed,Hyderabad,1826.98,Electronics
ORD01163,CUST2285,2024-04-21,2024-04-27,Delivered,Delhi,583.76,Electronics
ORD01164,CUST7220,2024-04-22,2024-04-28,Delayed,Delhi,2437.71,Electronics
ORD01165,CUST6101,2024-04-26,2024-04-28,Delayed,Hyderabad,1775.33,Electronics
ORD01166,CUST3465,2024-04-25,2024-04-29,Delayed,Mumbai,3565.08,Electronics
ORD01167,CUST5789,2024-04-06,2024-04-16,Delayed,Hyderabad,798.23,Fashion
ORD01168,CUST2187,2024-04-17,2024-04-22,Delayed,Hyderabad,2642.44,Electronics
ORD01169,CUST5760,2024-04-26,2024-05-04,Delivered,Mumbai,680.16,Fashion
ORD01170,CUST7731,2024-04-10,2024-04-17,Delivered,Hyderabad,890.43,Grocery
ORD01171,CUST6216,2024-04-29,2024-05-03,Delayed,Hyderabad,3840.04,Electronics
ORD01172,CUST3045,2024-04-24,2024-04-26,Delivered,Chennai,2999.49,Electronics
ORD01173,CUST4269,2024-04-20,2024-04-27,Delivered,Chennai,1174.31,Fashion
ORD01174,CUST8932,2024-04-22,2024-04-30,Delivered,Mumbai,1461.46,Electronics
ORD01175,CUST6863,2024-04-19,2024-04-22,Cancelled,Delhi,2758.53,Electronics
ORD01176,CUST7227,2024-04-17,2024-04-25,Delivered,Chennai,3581.49,Fashion
ORD01177,CUST1461,2024-04-03,2024-04-12,Cancelled,Hyderabad,2623.86,Grocery
ORD01178,CUST4946,2024-04-06,2024-04-08,Cancelled,Mumbai,2154.94,Electronics
ORD01179,CUST7443,2024-04-15,2024-04-17,Delayed,Mumbai,2759.15,Grocery
ORD01180,CUST7571,2024-04-01,2024-04-04,Delivered,Chennai,2025.88,Fashion
ORD01181,CUST8070,2024-04-22,2024-04-26,Delivered,Bengaluru,3847.11,Fashion
ORD01182,CUST2355,2024-04-27,2024-04-29,Delivered,Bengaluru,4331.48,Electronics
ORD01183,CUST2098,2024-04-30,2024-05-09,Delivered,Delhi,2373.1,Fashion
ORD01184,CUST4956,2024-04-05,2024-04-07,Delivered,Hyderabad,3185.93,Grocery
ORD01185,CUST8462,2024-04-12,2024-04-22,Delivered,Mumbai,4446.32,Electronics
